Exchange,Symbol,Name,Country,Sector,Industry
NASDAQ,ASLN,ASLAN Pharmaceuticals Limited American Depositary Shares,Singapore,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,ASMB,Assembly Biosciences Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,ASML,ASML Holding N.V. New York Registry Shares,Netherlands,Technology,Industrial Machinery/Components
NASDAQ,ASND,Ascendis Pharma A/S American Depositary Shares,Denmark,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,ASO,Academy Sports and Outdoors Inc. Common Stock,United States,Consumer Non-Durables,Recreational Products/Toys
NASDAQ,ASPC,Alpha Capital Acquisition Company One Class A Ordinary Share,United States,Finance,Business Services
NASDAQ,ASPCU,Alpha Capital Acquisition Company Unit,United States,Finance,Business Services
NASDAQ,ASPCW,Alpha Capital Acquisition Company Warrant,United States,Finance,Business Services
NASDAQ,ASPS,Altisource Portfolio Solutions S.A. Common Stock,Luxembourg,Finance,Finance: Consumer Services
NASDAQ,ASPU,Aspen Group Inc. Common Stock,United States,Miscellaneous,Other Consumer Services
NASDAQ,ASRT,Assertio Holdings Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,ASRV,AmeriServ Financial Inc. Common Stock,United States,Finance,Major Banks
NASDAQ,ASRVP,AmeriServ Financial Inc. AmeriServ Financial Trust I - 8.45% Beneficial Unsecured Securities Series A,United States,Finance,Finance Companies
NASDAQ,ASTC,Astrotech Corporation (DE) Common Stock,United States,Capital Goods,Aerospace
NASDAQ,ASTE,Astec Industries Inc. Common Stock,United States,Capital Goods,Construction/Ag Equipment/Trucks
NASDAQ,ASTS,AST SpaceMobile Inc. Class A Common Stock,United States,Consumer Services,Telecommunications Equipment
NASDAQ,ASTSW,AST SpaceMobile Inc. Warrant,United States,Consumer Services,Telecommunications Equipment
NASDAQ,ASUR,Asure Software Inc Common Stock,United States,Technology,EDP Services
NASDAQ,ASYS,Amtech Systems Inc. Common Stock,United States,Technology,Semiconductors
NASDAQ,ATAX,America First Multifamily Investors L.P. Beneficial Unit Certificates (BUCs) representing Limited Partnership Interests,United States,Finance,Finance: Consumer Services
NASDAQ,ATCX,Atlas Technical Consultants Inc. Class A Common Stock,United States,Consumer Services,Military/Government/Technical
NASDAQ,ATEC,Alphatec Holdings Inc. Common Stock,United States,Health Care,Medical/Dental Instruments
NASDAQ,ATER,Aterian Inc. Common Stock,United States,Capital Goods,Industrial Machinery/Components
NASDAQ,ATEX,Anterix Inc. Common Stock,United States,Consumer Services,Telecommunications Equipment
NASDAQ,ATHA,Athira Pharma Inc. Common Stock,United States,Consumer Durables,Specialty Chemicals
NASDAQ,ATHE,Alterity Therapeutics Limited American Depositary Shares,Australia,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,ATHX,Athersys Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,ATLC,Atlanticus Holdings Corporation Common Stock,United States,Finance,Finance: Consumer Services
NASDAQ,ATLCP,Atlanticus Holdings Corporation 7.625% Series B Cumulative Perpetual Preferred Stock no par value per share,United States,Finance,Finance: Consumer Services
NASDAQ,ATLO,Ames National Corporation Common Stock,United States,Finance,Major Banks
NASDAQ,ATNF,180 Life Sciences Corp. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,ATNFW,180 Life Sciences Corp. Warrant,United States,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,ATNI,ATN International Inc. Common Stock,United States,Public Utilities,Telecommunications Equipment
NASDAQ,ATNX,Athenex Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,ATOM,Atomera Incorporated Common Stock,United States,Technology,Semiconductors
NASDAQ,ATOS,Atossa Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
NASDAQ,ATRA,Atara Biotherapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
NASDAQ,ATRC,AtriCure Inc. Common Stock,United States,Health Care,Medical/Dental Instruments
NASDAQ,ATRI,Atrion Corporation Common Stock,United States,Health Care,Medical/Dental Instruments
NASDAQ,ATRO,Astronics Corporation Common Stock,United States,Capital Goods,Military/Government/Technical
NASDAQ,ATRS,Antares Pharma Inc. Common Stock,United States,Health Care,Medical/Dental Instruments
NASDAQ,ATVI,Activision Blizzard Inc. Common Stock,United States,Technology,Computer Software: Prepackaged Software
NASDAQ,ATXI,Avenue Therapeutics Inc. Common Stock,United States,Consumer Durables,Specialty Chemicals
NASDAQ,ATXS,Astria Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,AUB,Atlantic Union Bankshares Corporation Common Stock,United States,Finance,Major Banks
NASDAQ,AUBAP,Atlantic Union Bankshares Corporation Depositary Shares each representing a 1/400th ownership interest in a share of 6.875% Perpetual Non-Cumulative Preferred Stock Series A,United States,Finance,Major Banks
NASDAQ,AUBN,Auburn National Bancorporation Inc. Common Stock,United States,Finance,Major Banks
NASDAQ,AUDC,AudioCodes Ltd. Common Stock,Israel,Public Utilities,Telecommunications Equipment
NASDAQ,AUID,Ipsidy Inc. Common Stock,United States,Technology,Computer Software: Prepackaged Software
NASDAQ,AURC,Aurora Acquisition Corp. Class A Ordinary Shares,United Kingdom,Finance,Business Services
NASDAQ,AURCU,Aurora Acquisition Corp. Unit,United Kingdom,Finance,Business Services
NASDAQ,AURCW,Aurora Acquisition Corp. Warrant,United Kingdom,Finance,Business Services
NASDAQ,AUTL,Autolus Therapeutics plc American Depositary Share,United Kingdom,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
NASDAQ,AUTO,AutoWeb Inc. Common Stock,United States,Miscellaneous,Business Services
NASDAQ,AUUD,Auddia Inc. Common Stock,United States,Technology,Computer Software: Prepackaged Software
NASDAQ,AUUDW,Auddia Inc. Warrants,United States,Technology,Computer Software: Prepackaged Software
NASDAQ,AVAH,Aveanna Healthcare Holdings Inc. Common Stock,United States,Health Care,Hospital/Nursing Management
NASDAQ,AVAV,AeroVironment Inc. Common Stock,United States,Capital Goods,Aerospace
NASDAQ,AVCO,Avalon GloboCare Corp. Common Stock,United States,Health Care,Hospital/Nursing Management
NASDAQ,AVCT,American Virtual Cloud Technologies Inc. Common Stock ,United States,Technology,EDP Services
NASDAQ,AVCTW,American Virtual Cloud Technologies Inc. Warrant expiring 4/7/2025,United States,Technology,EDP Services
NASDAQ,AVDL,Avadel Pharmaceuticals plc American Depositary Shares,France,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,AVEO,AVEO Pharmaceuticals Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,AVGO,Broadcom Inc. Common Stock,United States,Technology,Semiconductors
NASDAQ,AVGOP,Broadcom Inc. 8.00% Mandatory Convertible Preferred Stock Series A,United States,Technology,Semiconductors
NASDAQ,AVGR,Avinger Inc. Common Stock,United States,Health Care,Medical/Dental Instruments
NASDAQ,AVID,Avid Technology Inc. Common Stock,United States,Technology,Computer Software: Prepackaged Software
NASDAQ,AVIR,Atea Pharmaceuticals Inc. Common Stock,United States,Consumer Durables,Specialty Chemicals
NASDAQ,AVNW,Aviat Networks Inc. Common Stock,United States,Capital Goods,Telecommunications Equipment
NASDAQ,AVPT,AvePoint Inc. Class A Common Stock,United States,Technology,EDP Services
NASDAQ,AVPTW,AvePoint Inc. Warrant,United States,Technology,EDP Services
NASDAQ,AVRO,AVROBIO Inc. Common Stock,United States,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
NASDAQ,AVT,Avnet Inc. Common Stock,United States,Technology,Electronic Components
NASDAQ,AVTE,Aerovate Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,AVTX,Avalo Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,AVXL,Anavex Life Sciences Corp. Common Stock,United States,Health Care,Biotechnology: Commercial Physical & Biological Resarch
NASDAQ,AWH,Aspira Women's Health Inc. Common Stock,United States,Health Care,Medical/Dental Instruments
NASDAQ,AWRE,Aware Inc. Common Stock,United States,Technology,EDP Services
NASDAQ,AXDX,Accelerate Diagnostics Inc. Common Stock,United States,Capital Goods,Biotechnology: Laboratory Analytical Instruments
NASDAQ,AXGN,Axogen Inc. Common Stock,United States,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
NASDAQ,AXLA,Axcella Health Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,AXNX,Axonics Inc. Common Stock,United States,Health Care,Medical/Dental Instruments
NASDAQ,AXON,Axon Enterprise Inc. Common Stock,United States,Consumer Non-Durables,Military/Government/Technical
NASDAQ,AXSM,Axsome Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,AXTI,AXT Inc Common Stock,United States,Technology,Semiconductors
NASDAQ,AY,Atlantica Sustainable Infrastructure plc Ordinary Shares,United Kingdom,Public Utilities,Electric Utilities: Central
NASDAQ,AYLA,Ayala Pharmaceuticals Inc. Common Stock,Israel,Consumer Durables,Specialty Chemicals
NASDAQ,AYTU,Aytu BioPharma Inc.  Common Stock,United States,Miscellaneous,Service to the Health Industry
NASDAQ,AZN,AstraZeneca PLC American Depositary Shares,United Kingdom,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,AZPN,Aspen Technology Inc. Common Stock,United States,Technology,EDP Services
NASDAQ,AZRX,AzurRx BioPharma Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,AZYO,Aziyo Biologics Inc. Class A Common Stock,United States,Health Care,Medical Specialities
NASDAQ,BAND,Bandwidth Inc. Class A Common Stock,United States,Technology,Computer Software: Prepackaged Software
NASDAQ,BANF,BancFirst Corporation Common Stock,United States,Finance,Major Banks
NASDAQ,BANFP,BancFirst Corporation - BFC Capital Trust II Cumulative Trust Preferred Securities,United States,Finance,Major Banks
NASDAQ,BANR,Banner Corporation Common Stock,United States,Finance,Major Banks
NASDAQ,BANX,StoneCastle Financial Corp Common Stock,United States,Finance,Trusts Except Educational Religious and Charitable
NASDAQ,BASE,Couchbase Inc. Common Stock,United States,Technology,Computer Software: Prepackaged Software
NASDAQ,BATRA,Liberty Media Corporation Series A Liberty Braves Common Stock,United States,Consumer Services,Movies/Entertainment
NASDAQ,BATRK,Liberty Media Corporation Series C Liberty Braves Common Stock,United States,Consumer Services,Movies/Entertainment
NASDAQ,BBBY,Bed Bath & Beyond Inc. Common Stock,United States,Consumer Services,Other Specialty Stores
NASDAQ,BBCP,Concrete Pumping Holdings Inc. Common Stock,United States,Consumer Services,Military/Government/Technical
NASDAQ,BBGI,Beasley Broadcast Group Inc. Class A Common Stock,United States,Consumer Services,Broadcasting
NASDAQ,BBI,Brickell Biotech Inc. Common Stock,United States,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
NASDAQ,BBIG,Vinco Ventures Inc. Common Stock,United States,Consumer Non-Durables,Recreational Products/Toys
NASDAQ,BBIO,BridgeBio Pharma Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,BBQ,BBQ Holdings Inc. Common Stock,United States,Consumer Services,Restaurants
NASDAQ,BBSI,Barrett Business Services Inc. Common Stock,United States,Technology,Professional Services
NASDAQ,BCAB,BioAtla Inc. Common Stock,United States,Consumer Durables,Specialty Chemicals
NASDAQ,BCBP,BCB Bancorp Inc. (NJ) Common Stock,United States,Finance,Savings Institutions
NASDAQ,BCDA,BioCardia Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,BCEL,Atreca Inc. Class A Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,BCLI,Brainstorm Cell Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
NASDAQ,BCML,BayCom Corp Common Stock,United States,Finance,Major Banks
NASDAQ,BCOR,Blucora Inc. Common Stock,United States,Finance,Investment Managers
NASDAQ,BCOV,Brightcove Inc. Common Stock,United States,Technology,EDP Services
NASDAQ,BCOW,1895 Bancorp of Wisconsin Inc. (MD) Common Stock,United States,Finance,Finance: Consumer Services
NASDAQ,BCPC,Balchem Corporation Common Stock,United States,Basic Industries,Industrial Specialties
NASDAQ,BCRX,BioCryst Pharmaceuticals Inc. Common Stock,United States,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
NASDAQ,BCYC,Bicycle Therapeutics plc American Depositary Shares,United Kingdom,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,BDSI,BioDelivery Sciences International Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,BDSX,Biodesix Inc. Common Stock,United States,Health Care,Precision Instruments
NASDAQ,BDTX,Black Diamond Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,BEAM,Beam Therapeutics Inc. Common Stock,United States,Consumer Durables,Specialty Chemicals
NASDAQ,BECN,Beacon Roofing Supply Inc. Common Stock,United States,Capital Goods,Wholesale Distributors
NASDAQ,BEEM,Beam Global Common Stock,United States,Technology,Semiconductors
NASDAQ,BEEMW,Beam Global Warrant,United States,Technology,Semiconductors
NASDAQ,BELFA,Bel Fuse Inc. Class A Common Stock,United States,Capital Goods,Electrical Products
NASDAQ,BELFB,Bel Fuse Inc. Class B Common Stock,United States,Capital Goods,Electrical Products
NASDAQ,BENER,Benessere Capital Acquisition Corp. Right,United States,Finance,Business Services
NASDAQ,BFC,Bank First Corporation Common Stock,United States,Finance,Major Banks
NASDAQ,BFI,BurgerFi International Inc. Common Stock ,Mexico,Consumer Services,Restaurants
NASDAQ,BFIIW,BurgerFi International Inc. Warrant ,Mexico,Consumer Services,Restaurants
NASDAQ,BFIN,BankFinancial Corporation Common Stock,United States,Finance,Major Banks
NASDAQ,BFRA,Biofrontera AG American Depositary Shares,Germany,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,BFST,Business First Bancshares Inc. Common Stock,United States,Finance,Major Banks
NASDAQ,BGCP,BGC Partners Inc Class A Common Stock,United States,Finance,Investment Bankers/Brokers/Service
NASDAQ,BGFV,Big 5 Sporting Goods Corporation Common Stock,United States,Consumer Services,Other Specialty Stores
NASDAQ,BGNE,BeiGene Ltd. American Depositary Shares,Cayman Islands,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,BGRY,Berkshire Grey Inc. Class A Common Stock,United States,Capital Goods,Office Equipment/Supplies/Services
NASDAQ,BGRYW,Berkshire Grey Inc. Warrant,United States,Capital Goods,Office Equipment/Supplies/Services
NASDAQ,BHF,Brighthouse Financial Inc. Common Stock,United States,Finance,Life Insurance
NASDAQ,BHFAL,Brighthouse Financial Inc. 6.25% Junior Subordinated Debentures due 2058,United States,Finance,Life Insurance
NASDAQ,BHFAN,Brighthouse Financial Inc. Depositary shares each representing a 1/1000th interest in a share of 5.375% Non-Cumulative Preferred Stock Series C,United States,Finance,Life Insurance
NASDAQ,BHFAO,Brighthouse Financial Inc. Depositary Shares 6.75% Non-Cumulative Preferred Stock Series B,United States,Finance,Life Insurance
NASDAQ,BHFAP,Brighthouse Financial Inc. Depositary Shares 6.6% Non-Cumulative Preferred Stock Series A,United States,Finance,Life Insurance
NASDAQ,BHSE,Bull Horn Holdings Corp. Ordinary Shares,United States,Finance,Business Services
NASDAQ,BHSEW,Bull Horn Holdings Corp. Warrants,United States,Finance,Business Services
NASDAQ,BHTG,BioHiTech Global Inc. Common Stock,United States,Capital Goods,Industrial Machinery/Components
NASDAQ,BIGC,BigCommerce Holdings Inc. Series 1 Common Stock,United States,Technology,Computer Software: Prepackaged Software
